index,original_text,translation,has_translation,original_length,translation_length,length_ratio,original_word_count,translation_word_count,word_count_ratio,original_char_count,translation_char_count,char_count_ratio,original_sentence_count,translation_sentence_count,fuzzy_similarity,detected_language
208,"Could you provide me with the dates, winning teams, scores, winning pitchers, losing pitchers, attendances, and locations for every game in the Lone Star series?","Bana, Lone Star serisinin her maçının tarihlerini, kazanan takımlarını, puanlarını, kazanan atıcıları, kaybeden atıcıları, katılımcıları ve yerlerini verebilir misin?",True,161,166,1.031055900621118,25.0,19.0,0.76,161.0,166.0,1.031055900621118,1.0,1.0,0.12,tr
209,"What are the names of the presidents, their dates of birth, and the ages they were when they took office?","Başkanların isimleri, doğum tarihleri ve görevlerine başladıkları zaman yaşları nelerdir?",True,105,89,0.8476190476190476,20.0,10.0,0.5,105.0,89.0,0.8476190476190476,1.0,1.0,0.17,tr
210,What are the names and positions of the players picked between pick number 85 and 98 in the 1971 NHL Amateur Draft?,1971 NHL Amateur Draft'ında 85 ve 98 numara seçiler arasında seçilen oyuncuların isimleri ve pozisyonları nelerdir?,True,115,115,1.0,22.0,16.0,0.7272727272727273,115.0,115.0,1.0,1.0,1.0,0.2,tr
211,"How did Nashville Metros perform in terms of regular season rankings, playoff positions, and Open Cup entries throughout their history?","Nashville Metros, düzenli sezon sıralamaları, playoff pozisyonları ve açık Kupayı girişleri açısından tarih boyunca nasıl performans gösterdi?",True,135,142,1.0518518518518518,20.0,17.0,0.85,135.0,142.0,1.0518518518518518,1.0,1.0,0.39,tr
212,"For each subject, determine the maximum course offered in the first year and note the subject introduced in the fourth year.",Her bir konu için ilk yılda verilen en yüksek kurs belirleyin ve dördüncü yılda başlatılan konuyu not edin.,True,124,107,0.8629032258064516,21.0,18.0,0.8571428571428571,124.0,107.0,0.8629032258064516,1.0,1.0,0.27,tr
213,"For each season, provide the title, production code, and difference in U.S. viewership from the season before.","Her sezon için, başlık, üretim kodu ve önceki sezonla ABD izleyicilerinin farkını belirtin.",True,110,91,0.8272727272727273,17.0,13.0,0.7647058823529411,110.0,91.0,0.8272727272727273,1.0,1.0,0.26,tr
214,"Which years had entries for both men's singles and women's singles winners, and who were these winners?",Hangi yıllarda hem erkek hem de kadın tekerlekler kazananlar için başvurular yapıldı ve bu kazananlar kimlerdi?,True,103,111,1.0776699029126213,19.0,16.0,0.8421052631578947,103.0,111.0,1.0776699029126213,1.0,1.0,0.26,tr
215,"For the last five years, list the winners in each of the following categories: men's singles, women's singles, men's doubles, women's doubles, and mixed doubles.","Son beş yıl boyunca, aşağıdaki kategorilerin her birinde kazananları listede bulun: erkek tekli, kadın tekli, erkek çiftli, kadın çiftli ve karışık çiftli.",True,161,155,0.9627329192546584,29.0,22.0,0.7586206896551724,161.0,155.0,0.9627329192546584,1.0,1.0,0.22,tr
216,What is the total number of players drafted by the teams between pick numbers 10 and 20?,10 ile 20 arası takımlar tarafından seçilen toplam oyuncu sayısı nedir?,True,88,71,0.8068181818181818,17.0,11.0,0.6470588235294118,88.0,71.0,0.8068181818181818,1.0,1.0,0.17,tr
217,"Which years saw mens singles champions, and who were they?",Hangi yıllarda erkek tekliğin şampiyonu oldu ve onlar kimlerdi?,True,58,63,1.0862068965517242,10.0,9.0,0.9,58.0,63.0,1.0862068965517242,1.0,1.0,0.4,tr
218,Which boxer has the highest tally of major titles in their career and how many titles do they have?,Hangi boksör kariyerinde en fazla başlık kazandı ve kaç başlığı var?,True,99,68,0.6868686868686869,19.0,11.0,0.5789473684210527,99.0,68.0,0.6868686868686869,1.0,1.0,0.27,tr
219,Which stations do the trains stop at if they pass through Peterborough East?,Peterborough Doğu'dan geçerken trenler hangi istasyonlarda durur?,True,76,65,0.8552631578947368,13.0,7.0,0.5384615384615384,76.0,65.0,0.8552631578947368,1.0,1.0,0.41,tr
220,"What are the episode numbers, titles, directors, and writers for the episodes with production codes ranging from the 4th to the 28th?","4. ile 28. tarihleri arasında değişen üretim kodları olan bölümlerin bölüm sayıları, başlıkları, yönetmenleri ve yazarları nelerdir?",True,133,132,0.9924812030075187,22.0,17.0,0.7727272727272727,133.0,132.0,0.9924812030075187,1.0,2.0,0.12,tr
221,"Based on the data, which director's name corresponds to the maximum number of episodes they have directed?",Verilere göre hangi yönetmenin adı yönettiği en fazla bölüm sayısına uygun?,True,106,75,0.7075471698113207,18.0,11.0,0.6111111111111112,106.0,75.0,0.7075471698113207,1.0,1.0,0.26,tr
222,"What are the names of countries, their currencies, and the exchange rates to Euros and US Dollars for Argentina and Uruguay, while excluding currencies used by more than one nation?","Arjantin ve Uruguay için ülkelerin isimleri, para birimleri ve birden fazla ülkenin kullandığı para birimleri hariç, Euro ve ABD Doları'na karşı döviz oranları nedir?",True,181,166,0.9171270718232044,30.0,24.0,0.8,181.0,166.0,0.9171270718232044,1.0,1.0,0.27,tr
223,"What is the most frequently mentioned note for the Ahmad Yani class ships, and how many times does it appear?",Ahmad Yani sınıfı gemileri için en sık bahsedilen not nedir ve kaç kez ortaya çıkıyor?,True,109,86,0.7889908256880734,20.0,15.0,0.75,109.0,86.0,0.7889908256880734,1.0,1.0,0.33,tr
224,"Which stages saw Evgeni Berzin leading in at least one of the classifications: general classification, points classification, mountains classification, young rider classification, or fast team classification?","Evgeni Berzin'in en az bir sınıflandırmada liderliğini hangi aşamalarda gördü: genel sınıflandırma, puan sınıflandırma, dağ sınıflandırma, genç sürücü sınıflandırma veya hızlı takım sınıflandırma?",True,208,196,0.9423076923076923,26.0,23.0,0.8846153846153846,208.0,196.0,0.9423076923076923,1.0,1.0,0.36,tr
225,"What is the maximum number of titles a boxer has won in this list of five division champions, and what is the name of that boxer?",Bu beş şampiyon listesinde bir boksörün kazandığı en fazla başlık sayısı nedir ve bu boksörün adı nedir?,True,129,104,0.8062015503875969,26.0,17.0,0.6538461538461539,129.0,104.0,0.8062015503875969,1.0,1.0,0.29,tr
226,"For each season, what was the best men's singles player and the worst women's singles player?",Her sezon için en iyi erkek tek oyuncu ve en kötü kadın tek oyuncu hangisiydi?,True,93,78,0.8387096774193549,18.0,15.0,0.8333333333333334,93.0,78.0,0.8387096774193549,1.0,1.0,0.24,tr
227,"What is the combination of Year, Men's Singles winner, and Women's Singles winner for every record?","Her albüm için yıl, erkek tekliler kazananı ve kadın tekliler kazananın kombinasyonu nedir?",True,99,91,0.9191919191919192,18.0,13.0,0.7222222222222222,99.0,91.0,0.9191919191919192,1.0,1.0,0.23,tr
228,Please list the municipalities along with the count of mountains they have and tell me which municipality tops the list based on the number of mountains.,"Lütfen, dağ sayısına göre hangi belediyeyi ve dağ sayısını listede en üst sırada bulunduklarını söyleyin.",True,153,105,0.6862745098039216,26.0,15.0,0.5769230769230769,153.0,105.0,0.6862745098039216,1.0,1.0,0.32,tr
229,"What denominations of the 2000-2008 Summer Olympic 1 Yuan coins have mintages greater than one, and how many of each denomination were minted?",2000-2008 Yaz Olimpiyatları'nda 1 Yuan paralarının hangi paraların birden büyük mintajları vardır ve her paraların kaç tane tane para var?,True,142,138,0.971830985915493,24.0,21.0,0.875,142.0,138.0,0.971830985915493,1.0,1.0,0.39,tr
230,"How many times has each nation won the ASEAN Club Championship, sorted by the number of wins in descending order, and limit the result to the nation with the highest win count?",Her ülke kaç kez ASEAN Kulüp Şampiyonası'nı kazandı ve sonuçları en yüksek kazanç sayısına sınırlandı?,True,176,102,0.5795454545454546,32.0,15.0,0.46875,176.0,102.0,0.5795454545454546,1.0,1.0,0.34,tr
231,Which nations have achieved more than one place (3rd or 4th) in the ASEAN Club Championship according to the sum of their 3rd and 4th place victories?,"Hangi ülkeler, 3. ve 4. yerleri kazanmış oldukları toplamın doğrultusunda ASEAN Kulüp Şampiyonası'nda birden fazla 3. veya 4. yer elde etmişlerdir?",True,150,147,0.98,27.0,21.0,0.7777777777777778,150.0,147.0,0.98,1.0,3.0,0.28,tr
232,"What countries had athletes compete on June 21 between 1976 and 1997, and how many athletes from each country were there along with the highest rank achieved by any athlete?","Hangi ülkelerde, 1976 ile 1997 yılları arasında 21 Haziran'da sporcular yarıştı?",True,173,80,0.4624277456647399,30.0,11.0,0.36666666666666664,173.0,80.0,0.4624277456647399,1.0,1.0,0.39,tr
233,What is the title of the episode that has the highest count of appearances?,En fazla görünümlü bölümün başlığı nedir?,True,75,41,0.5466666666666666,14.0,6.0,0.42857142857142855,75.0,41.0,0.5466666666666666,1.0,1.0,0.31,tr
234,"What is the total number of matches played and the total number of goals scored by each country's foreign players, ordered by the total number of matches played in descending order?","Her ülkenin yabancı oyuncularının oynadıkları maçların toplam sayısı ve toplam gol sayısı, aşağıdaki sırada oynadıkları maçların toplam sayısına göre ne kadar?",True,181,159,0.8784530386740331,32.0,21.0,0.65625,181.0,159.0,0.8784530386740331,1.0,1.0,0.27,tr
235,Which competitions and home or away statuses have the maximum score equal to the highest score recorded in the table?,Hangi yarışlarda ve ev veya dış durumlarda en yüksek puan tablosunda kaydedilen en yüksek puanla eşit olur?,True,117,107,0.9145299145299145,20.0,17.0,0.85,117.0,107.0,0.9145299145299145,1.0,1.0,0.29,tr
236,"Calculate the average of preliminary, interview, swimsuit, evening gown, and overall scores for each state in the given table.","Verilen tabloda her eyaletin ön, röportaj, yüzme kostümü, akşam elbisesi ve genel puanların ortalamasını hesaplayın.",True,126,116,0.9206349206349206,19.0,15.0,0.7894736842105263,126.0,116.0,0.9206349206349206,1.0,1.0,0.17,tr
237,"Identify the municipalities with a residents per officer greater than 1.5 times the average across all municipalities, and provide their corresponding cost per capita.","Tüm belediyelerdeki ortalamanın 1,5 katından fazla bir memurluk görevlisi olan belediyeler belirlenir ve kişi başına karşılıklı maliyetlerini belirler.",True,167,151,0.9041916167664671,24.0,18.0,0.75,167.0,151.0,0.9041916167664671,1.0,1.0,0.27,tr
238,What is the highest channel number used by each station's callsign in the RJTV stations nationwide?,Her istasyonun RJTV istasyonlarında kullandığı en yüksek kanal numarası nedir?,True,99,78,0.7878787878787878,17.0,10.0,0.5882352941176471,99.0,78.0,0.7878787878787878,1.0,1.0,0.37,tr
239,"What are the titles of the first ten seasons, their average total viewership, and the count of episodes?","İlk on sezonun başlıkları, ortalama toplam izleyicileri ve bölüm sayıları ne?",True,104,77,0.7403846153846154,18.0,11.0,0.6111111111111112,104.0,77.0,0.7403846153846154,1.0,1.0,0.29,tr
240,"Which years did teams in the 4th division compete in leagues like USISL PDSL or USL PDL, and what were their playoff performances?",4. bölümdeki takımlar hangi yıllarda USISL PDSL veya USL PDL gibi liglerde yarıştı ve playoff performansları neydi?,True,130,115,0.8846153846153846,23.0,17.0,0.7391304347826086,130.0,115.0,0.8846153846153846,1.0,1.0,0.52,tr
241,"What is the total number of compound names for each Hebrew word and its corresponding transliteration that end with either 'Yah' or 'Yahu', sorted by the count in descending order?","Her İbranice sözcük için, aşağıdaki sırada sayılarak sıralanan 'Yah' veya 'Yahu' ile sona eren toplam isim sayısı ne kadar?",True,180,123,0.6833333333333333,30.0,19.0,0.6333333333333333,180.0,123.0,0.6833333333333333,1.0,1.0,0.31,tr
242,"List the league, regular season position, playoff outcome, and Open Cup round for seasons where the team achieved conference quarterfinals or better?","Takımın konferans çeyrek finaline ulaştığı sezonlar için lig, düzenli sezon pozisyonu, playoff sonuçları ve Açık Kupası turunu listelenir mi?",True,149,141,0.9463087248322147,22.0,19.0,0.8636363636363636,149.0,141.0,0.9463087248322147,1.0,1.0,0.29,tr
243,How many episodes were broadcast on BBC One during the years 1970?,1970'lerde BBC One'da kaç bölüm yayınlandı?,True,66,43,0.6515151515151515,12.0,6.0,0.5,66.0,43.0,0.6515151515151515,1.0,1.0,0.38,tr
244,"What is the season, winner, score, runner-up, lost to eventual winner, and lost to eventual runner-up where the winner or runner-up contains 'Gorée' and the eventual winner or runner-up contains 'Conakry'?","Meydan, kazananın veya ikinci katının içinde ""Gorée"" ve kazananın veya ikinci katın içinde ""Konakri"" bulunan sezon nedir?",True,205,121,0.5902439024390244,35.0,17.0,0.4857142857142857,205.0,121.0,0.5902439024390244,1.0,1.0,0.27,tr
245,What are the titles of the episodes and how many times do they appear in total?,Bölümlerin başlıkları ne ve toplam kaç kez ortaya çıkıyor?,True,79,58,0.7341772151898734,16.0,9.0,0.5625,79.0,58.0,0.7341772151898734,1.0,1.0,0.27,tr
246,"What were the engine capacities, power outputs, and maximum speeds for Quattroporte IV models produced between 1994 and 1998 or 1998 and 2001?","1994 ve 1998 veya 1998 ve 2001 yılları arasında üretilen Quattroporte IV modellerinin motor kapasitesi, güç çıkışı ve maksimum hızları nelerdir?",True,142,144,1.0140845070422535,23.0,21.0,0.9130434782608695,142.0,144.0,1.0140845070422535,1.0,1.0,0.33,tr
247,"For which years did the winners earn the highest prize money, and what was the amount each winner's earnings?",Kazananlar hangi yıllarda en yüksek ödül parası kazanmışlar?,True,109,60,0.5504587155963303,20.0,8.0,0.4,109.0,60.0,0.5504587155963303,1.0,1.0,0.22,tr
248,"What are the sectors with significant changes in population between 2002 and 2012, along with their area in square kilometers, population in August 2012, and population density in 2012?","2002 ve 2012 yılları arasında nüfuslarında önemli değişiklikler olan sektörler nelerdir, bölge alanları metrekilometre, Ağustos 2012'de nüfus ve nüfus yoğunluğu 2012'de?",True,185,169,0.9135135135135135,29.0,21.0,0.7241379310344828,185.0,169.0,0.9135135135135135,1.0,1.0,0.38,tr
249,"Calculate the total number of years each tramway system operated, including those without a specified end date.","Her tramvay sisteminin, belirli bir son tarihi olmayan yılları da dahil olmak üzere, işletildiği toplam yıl sayısını hesaplayın.",True,111,128,1.1531531531531531,17.0,18.0,1.0588235294117647,111.0,128.0,1.1531531531531531,1.0,1.0,0.3,tr
