original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
"For each season, provide the title, production code, and difference in U.S. viewership from the season before.","Para cada temporada, proporcione el título, código de producción y diferencia en la audiencia en Estados Unidos de la temporada anterior.",1,U.S.,False,1.2454545454545454,es,0.9368401765823364,0.9566431641578674,0.948721969127655,semantic_back_pass,
"Which years had entries for both men's singles and women's singles winners, and who were these winners?","¿En qué años se presentaron las inscripciones para los ganadores de los sencillos masculinos y los de las mujeres, y quiénes fueron estos ganadores?",0,,False,1.4368932038834952,es,0.8228977918624878,0.9551472067832947,0.9022474408149719,semantic_back_pass,
"For the last five years, list the winners in each of the following categories: men's singles, women's singles, men's doubles, women's doubles, and mixed doubles.","En los últimos cinco años, enumere los ganadores en cada una de las siguientes categorías: individuales masculinos, individuales femeninos, dobles masculinos, dobles femeninos y dobles mixtos.",0,,False,1.1925465838509317,es,0.8761276602745056,0.9446883797645569,0.9172640919685364,semantic_back_pass,
What is the total number of players drafted by the teams between pick numbers 10 and 20?,¿Cuál es el número total de jugadores seleccionados por los equipos entre los números de selección 10 y 20?,0,,False,1.2159090909090908,es,0.9044516682624817,0.9045523405075073,0.9045120716094971,semantic_back_pass,
"Which years saw mens singles champions, and who were they?","¿En qué años se vieron campeones masculinos en sencillos, y quiénes eran?",0,,False,1.2586206896551724,es,0.9142462015151978,0.9748549461364746,0.9506114482879638,semantic_back_pass,
Which boxer has the highest tally of major titles in their career and how many titles do they have?,¿Qué boxeador tiene el mayor número de títulos importantes en su carrera y cuántos títulos tienen?,0,,False,0.98989898989899,es,0.954353392124176,0.928501546382904,0.9388422846794129,semantic_back_pass,
Which stations do the trains stop at if they pass through Peterborough East?,¿En qué estaciones se detienen los trenes si pasan por Peterborough East?,1,Peterborough East,False,0.9605263157894737,es,0.9739821553230286,0.9877039790153503,0.9822152495384215,semantic_back_pass,
"What are the episode numbers, titles, directors, and writers for the episodes with production codes ranging from the 4th to the 28th?","¿Cuáles son los números de episodios, títulos, directores y escritores para los episodios con códigos de producción que van desde el 4 al 28?",0,,False,1.0601503759398496,es,0.9556827545166016,0.9818299412727356,0.9713710665702819,semantic_back_pass,
"Based on the data, which director's name corresponds to the maximum number of episodes they have directed?","Basándose en los datos, ¿cuál de los directores corresponde al número máximo de episodios que han dirigido?",0,,False,1.009433962264151,es,0.9455556273460388,0.9630259275436401,0.9560378074645997,semantic_back_pass,
"What are the names of countries, their currencies, and the exchange rates to Euros and US Dollars for Argentina and Uruguay, while excluding currencies used by more than one nation?","¿Cuáles son los nombres de los países, sus monedas y los tipos de cambio a euros y dólares estadounidenses para Argentina y Uruguay, excluyendo las monedas utilizadas por más de una nación?",3,"Euros, Argentina, Uruguay",False,1.0441988950276244,es,0.9722886681556702,0.9925427436828613,0.9844411134719849,semantic_back_pass,
"What is the most frequently mentioned note for the Ahmad Yani class ships, and how many times does it appear?","¿Cuál es la nota más mencionada para los barcos de la clase Ahmad Yani, y cuántas veces aparece?",1,Ahmad Yani,False,0.8807339449541285,es,0.9421037435531616,0.9817537665367126,0.9658937573432922,semantic_back_pass,
"Which stages saw Evgeni Berzin leading in at least one of the classifications: general classification, points classification, mountains classification, young rider classification, or fast team classification?","¿En qué etapas Yevgueni Berzin lideró al menos una de las clasificaciones: clasificación general, clasificación de puntos, clasificación de montañas, clasificación de jóvenes corredores o clasificación de equipos rápidos?",1,Evgeni Berzin,False,1.0625,es,0.8624905347824097,0.8650608062744141,0.8640326976776123,semantic_back_pass,
"What is the maximum number of titles a boxer has won in this list of five division champions, and what is the name of that boxer?","¿Cuál es el número máximo de títulos que ha ganado un boxeador en esta lista de cinco campeones de división, y cuál es el nombre de ese boxeador?",0,,False,1.124031007751938,es,0.9685113430023193,0.9945103526115417,0.9841107487678529,semantic_back_pass,
"For each season, what was the best men's singles player and the worst women's singles player?",¿Cuál fue el mejor jugador masculino y el peor jugador femenino en solitario?,0,,False,0.8279569892473119,es,0.824044942855835,0.812022864818573,0.8168316960334778,semantic_back_pass,
"What is the combination of Year, Men's Singles winner, and Women's Singles winner for every record?","¿Cuál es la combinación de año, ganador de sencillos masculinos y ganador de sencillos femeninos para cada disco?",2,"Men's Singles, Women's Singles",False,1.1414141414141414,es,0.9158708453178406,0.9491020441055298,0.9358095645904541,semantic_back_pass,
Please list the municipalities along with the count of mountains they have and tell me which municipality tops the list based on the number of mountains.,"Por favor, enumere los municipios junto con el número de montañas que tienen y dígame cuál es el municipio que ocupa la primera posición en la lista en función del número de montañas.",0,,False,1.196078431372549,es,0.8956773281097412,0.9182528257369995,0.9092226266860962,semantic_back_pass,
"What denominations of the 2000-2008 Summer Olympic 1 Yuan coins have mintages greater than one, and how many of each denomination were minted?","¿Qué denominaciones de las monedas Olímpico de Verano 2000-2008 de 1 Yuan tienen minas mayores de una, y cuántas de cada denominación se acuñaron?",3,"Summer Olympic 1 Yuan, Olympic, Yuan",False,1.028169014084507,es,0.9479780197143555,0.970781147480011,0.9616598963737488,semantic_back_pass,
"How many times has each nation won the ASEAN Club Championship, sorted by the number of wins in descending order, and limit the result to the nation with the highest win count?","¿Cuántas veces ha ganado cada nación el Campeonato de Clubes de la ASEAN, ordenado por el número de victorias en orden decreciente, y limitar el resultado a la nación con el mayor número de victorias?",2,"the ASEAN Club Championship, ASEAN Club Championship",False,1.1363636363636365,es,0.9550592303276062,0.9974338412284851,0.9804839968681335,semantic_back_pass,
Which nations have achieved more than one place (3rd or 4th) in the ASEAN Club Championship according to the sum of their 3rd and 4th place victories?,¿Qué naciones han logrado más de un puesto (3o o 4o) en el Campeonato de Clubes de la ASEAN de acuerdo con la suma de sus victorias de 3o y 4o lugar?,2,"the ASEAN Club Championship, ASEAN Club Championship",False,0.9933333333333333,es,0.9739677309989929,0.9977745413780212,0.98825181722641,semantic_back_pass,
"What countries had athletes compete on June 21 between 1976 and 1997, and how many athletes from each country were there along with the highest rank achieved by any athlete?","¿Qué países tuvieron atletas que compitieron el 21 de junio entre 1976 y 1997, y cuántos atletas de cada país estuvieron allí junto con el rango más alto alcanzado por cualquier atleta?",0,,False,1.069364161849711,es,0.9846161603927612,0.9963040947914124,0.991628921031952,semantic_back_pass,
What is the title of the episode that has the highest count of appearances?,¿Cuál es el título del episodio con el mayor número de apariciones?,0,,False,0.8933333333333333,es,0.9511312246322632,0.9273216128349304,0.9368454575538636,semantic_back_pass,
"What is the total number of matches played and the total number of goals scored by each country's foreign players, ordered by the total number of matches played in descending order?","¿Cuál es el número total de partidos jugados y el número total de goles marcados por los jugadores extranjeros de cada país, ordenados por el número total de partidos jugados en orden decreciente?",0,,False,1.0828729281767955,es,0.9371247887611389,0.9877020716667175,0.9674711585044861,semantic_back_pass,
Which competitions and home or away statuses have the maximum score equal to the highest score recorded in the table?,¿Qué competiciones y los estados de casa o fuera tienen la puntuación máxima igual a la puntuación más alta registrada en la tabla?,0,,False,1.1196581196581197,es,0.8795866966247559,0.8859511613845825,0.8834053754806519,semantic_back_pass,
"Calculate the average of preliminary, interview, swimsuit, evening gown, and overall scores for each state in the given table.","Calcule el promedio de las notas preliminares, de la entrevista, del traje de baño, del vestido de noche y de las puntuaciones generales para cada estado en la tabla dada.",0,,False,1.3571428571428572,es,0.9166171550750732,0.9195781946182251,0.9183937788009644,semantic_back_pass,
"Identify the municipalities with a residents per officer greater than 1.5 times the average across all municipalities, and provide their corresponding cost per capita.","Identificar los municipios con un residente por funcionario superior a 1,5 veces el promedio de todos los municipios, y proporcionar su correspondiente coste per cápita.",0,,False,1.0119760479041917,es,0.9413514733314514,0.9545527696609497,0.9492722511291504,semantic_back_pass,
